Temps,Voie A,Voie B,Voie C
(ns),(mV),(mV),(mV)

5356000,0,1,3
5357000,0,1,1
5358000,0,1,0
5359000,0,1,1
5360000,0,0,0
5361000,1,0,1
5362000,0,0,0
5363000,0,0,0
5364000,0,1,0
5365000,0,0,0
5366000,0,0,0
5367000,0,0,0
5368000,0,0,0
5369000,0,0,1
5370000,0,0,1
5371000,0,0,0
5372000,0,1,0
5373000,0,0,1
5374000,0,0,1
5375000,0,0,0
5376000,0,1,0
5377000,1,0,0
5378000,0,0,1
5379000,0,0,0
5380000,0,0,0
5381000,0,0,0
5382000,0,0,0
5383000,0,-1,0
5384000,0,0,0
5385000,0,1,1
5386000,0,0,0
5387000,0,0,0
5388000,1,0,0
5389000,0,1,0
5390000,0,0,1
5391000,0,0,0
5392000,0,1,0
5393000,1,1,0
5394000,1,1,1
5395000,0,0,0
5396000,0,1,1
5397000,0,0,0
5398000,0,1,1
5399000,0,0,1
5400000,0,1,1
5401000,0,0,0
5402000,0,0,0
5403000,0,0,0
5404000,0,0,0
5405000,0,1,1
5406000,0,0,0
5407000,0,1,0
5408000,0,1,0
5409000,0,0,0
5410000,0,0,0
5411000,0,0,0
5412000,0,0,0
5413000,-1,1,0
5414000,0,0,0
5415000,0,1,1
5416000,0,0,1
5417000,0,0,0
5418000,0,1,0
5419000,0,3,1
5420000,1,0,0
5421000,0,0,0
5422000,0,0,1
5423000,0,0,0
5424000,-1,1,0
5425000,0,0,0
5426000,0,0,1
5427000,0,0,0
5428000,1,1,0
5429000,-1,0,0
5430000,0,1,1
5431000,0,0,0
5432000,0,0,0
5433000,0,1,0
5434000,0,1,0
5435000,0,0,0
5436000,0,1,0
5437000,0,0,0
5438000,0,0,0
5439000,0,0,0
5440000,0,1,0
5441000,0,1,0
5442000,0,0,0
5443000,0,0,0
5444000,0,1,1
5445000,0,0,1
5446000,0,0,0
5447000,0,0,0
5448000,-3,0,0
5449000,0,0,1
5450000,0,1,0
5451000,-1,-1,0
5452000,0,0,-1
5453000,1,0,-1
5454000,0,0,3
5455000,0,0,0
5456000,0,0,0
5457000,0,0,1
5458000,1,1,1
5459000,0,0,1
5460000,0,0,0
5461000,0,1,0
5462000,0,1,0
5463000,1,1,1
5464000,0,0,1
5465000,0,1,0
5466000,0,1,0
5467000,0,0,0
5468000,0,1,0
5469000,0,0,0
5470000,1,0,0
5471000,0,-1,1
5472000,0,0,0
5473000,0,0,0
5474000,0,0,1
5475000,0,3,0
5476000,0,-1,1
5477000,-1,1,1
5478000,0,0,0
5479000,0,0,0
5480000,0,0,1
5481000,0,0,0
5482000,0,0,0
5483000,0,0,1
5484000,-1,0,0
5485000,0,0,1
5486000,0,0,0
5487000,0,0,0
5488000,0,1,0
5489000,0,1,0
5490000,0,0,0
5491000,0,-1,1
5492000,0,0,1
5493000,0,0,0
5494000,0,0,0
5495000,1,0,0
5496000,0,1,0
5497000,0,0,0
5498000,0,1,0
5499000,0,1,0
5500000,0,0,0
5501000,0,1,1
5502000,0,1,1
5503000,1,0,0
5504000,0,0,0
5505000,0,0,0
5506000,0,0,0
5507000,0,1,0
5508000,1,1,1
5509000,-1,0,0
5510000,-1,0,0
5511000,0,0,0
5512000,0,0,0
5513000,0,0,0
5514000,0,0,0
5515000,0,0,0
5516000,0,0,0
5517000,0,1,1
5518000,-1,0,0
5519000,0,0,0
5520000,0,0,0
5521000,0,0,0
5522000,0,0,1
5523000,0,0,0
5524000,0,1,0
5525000,0,1,0
5526000,1,3,0
5527000,0,3,1
5528000,0,1,0
5529000,0,0,0
5530000,0,-1,0
5531000,0,0,1
5532000,0,1,1
5533000,0,0,0
5534000,0,1,0
5535000,0,0,0
5536000,0,0,0
5537000,0,1,0
5538000,0,3,0
5539000,0,0,0
5540000,0,1,0
5541000,0,0,1
5542000,0,0,1
5543000,1,1,0
5544000,0,0,0
5545000,0,0,0
5546000,0,0,0
5547000,0,1,0
5548000,1,1,0
5549000,1,0,0
5550000,0,1,0
5551000,0,0,0
5552000,0,0,0
5553000,0,0,0
5554000,0,1,0
5555000,0,0,0
5556000,0,0,0
5557000,0,0,0
5558000,0,0,0
5559000,1,0,0
5560000,0,0,0
5561000,0,0,0
5562000,0,0,3
5563000,0,0,1
5564000,0,0,0
5565000,1,1,0
5566000,1,1,0
5567000,0,0,1
5568000,0,0,0
5569000,1,0,0
5570000,0,0,0
5571000,0,0,1
5572000,0,0,0
5573000,0,0,0
5574000,0,1,0
5575000,0,1,3
5576000,0,0,0
5577000,0,0,0
5578000,1,1,0
5579000,0,-1,0
5580000,0,1,1
5581000,0,0,0
5582000,0,0,0
5583000,0,0,1
5584000,0,0,1
5585000,0,0,0
5586000,0,0,0
5587000,0,0,0
5588000,0,0,0
5589000,-1,0,0
5590000,0,0,0
5591000,0,1,0
5592000,0,1,0
5593000,0,1,0
5594000,0,0,1
5595000,0,0,0
5596000,0,-1,0
5597000,0,0,1
5598000,0,0,1
5599000,-1,0,0
5600000,0,0,0
5601000,0,0,1
5602000,0,0,0
5603000,0,1,1
5604000,0,0,1
5605000,0,1,0
5606000,0,1,0
5607000,0,0,0
5608000,0,0,0
5609000,0,0,0
5610000,0,0,0
5611000,0,1,0
5612000,0,1,1
5613000,0,0,1
5614000,0,0,0
5615000,0,1,0
5616000,0,1,0
5617000,0,0,1
5618000,0,0,0
5619000,0,0,0
5620000,0,1,1
5621000,1,0,0
5622000,0,0,0
5623000,0,0,0
5624000,0,0,0
5625000,0,1,1
5626000,0,0,0
5627000,1,0,1
5628000,0,1,0
5629000,0,1,0
5630000,0,1,0
5631000,0,3,0
5632000,0,0,0
5633000,0,0,0
5634000,-1,0,0
5635000,1,0,0
5636000,0,1,1
5637000,0,0,0
5638000,0,0,0
5639000,0,0,0
5640000,0,0,0
5641000,1,1,0
5642000,0,0,1
5643000,0,0,1
5644000,0,0,0
5645000,0,0,0
5646000,0,0,0
5647000,1,0,0
5648000,0,3,0
5649000,0,0,1
5650000,0,1,1
5651000,0,0,0
5652000,0,0,0
5653000,1,1,0
5654000,0,0,0
5655000,0,0,0
5656000,-1,0,0
5657000,0,1,0
5658000,0,0,0
5659000,0,1,0
5660000,0,0,0
5661000,0,0,0
5662000,0,1,0
5663000,0,1,1
5664000,0,0,0
5665000,0,0,0
5666000,0,1,0
5667000,0,0,1
5668000,0,1,0
5669000,0,0,1
5670000,0,0,0
5671000,0,0,0
5672000,0,0,0
5673000,0,0,0
5674000,0,0,0
5675000,0,-1,1
5676000,0,1,0
5677000,0,0,0
5678000,0,0,0
5679000,0,1,1
5680000,0,3,1
5681000,0,0,0
5682000,0,0,0
5683000,0,1,0
5684000,0,1,0
5685000,0,1,0
5686000,0,0,0
5687000,0,1,0
5688000,0,0,0
5689000,-1,0,0
5690000,0,0,1
5691000,0,1,1
5692000,0,0,0
5693000,0,1,0
5694000,0,1,1
5695000,0,0,0
5696000,0,0,1
5697000,0,0,0
5698000,0,1,0
5699000,0,1,0
5700000,0,0,0
5701000,0,0,0
5702000,0,0,0
5703000,0,0,0
5704000,0,0,0
5705000,1,1,0
5706000,0,1,0
5707000,0,0,0
5708000,0,0,0
5709000,-1,1,0
5710000,0,0,0
5711000,0,0,0
5712000,0,0,0
5713000,0,0,0
5714000,0,1,0
5715000,0,0,1
5716000,0,1,0
5717000,0,0,0
5718000,0,0,0
5719000,0,-1,1
5720000,0,0,1
5721000,-1,0,1
5722000,0,0,0
5723000,0,0,0
5724000,0,0,1
5725000,0,0,0
5726000,0,0,1
5727000,0,1,0
5728000,0,0,0
5729000,1,0,1
5730000,0,1,0
5731000,0,1,1
5732000,0,0,0
5733000,0,0,0
5734000,0,1,0
5735000,0,1,1
5736000,0,0,0
5737000,0,0,0
5738000,0,0,0
5739000,0,0,0
5740000,1,-1,0
5741000,0,0,0
5742000,-1,0,1
5743000,0,1,0
5744000,0,0,1
5745000,0,0,0
5746000,0,0,0
5747000,0,0,0
5748000,0,0,0
5749000,0,0,0
5750000,0,1,0
5751000,0,0,0
5752000,0,0,1
5753000,0,1,0
5754000,0,0,0
5755000,0,0,0
5756000,0,1,3
5757000,0,1,0
5758000,0,0,0
5759000,0,1,0
5760000,0,1,0
5761000,0,0,0
5762000,0,0,0
5763000,0,1,0
5764000,0,0,0
5765000,0,0,1
5766000,0,1,0
5767000,-1,1,0
5768000,-1,1,0
5769000,0,0,0
5770000,0,0,1
5771000,0,3,0
5772000,0,1,1
5773000,-1,1,3
5774000,0,0,0
5775000,0,1,0
5776000,0,0,0
5777000,0,0,1
5778000,0,1,0
5779000,0,-1,0
5780000,1,1,0
5781000,1,0,1
5782000,0,0,0
5783000,0,3,0
5784000,0,0,1
5785000,0,0,0
5786000,0,1,0
5787000,-1,0,0
5788000,0,1,0
5789000,0,0,1
5790000,0,0,0
5791000,0,1,0
5792000,0,1,0
5793000,0,1,1
5794000,0,-1,0
5795000,0,1,0
5796000,0,1,0
5797000,0,-1,1
5798000,0,0,0
5799000,1,1,0
5800000,0,1,0
5801000,0,0,0
5802000,0,0,1
5803000,0,1,0
5804000,0,0,0
5805000,0,0,0
5806000,0,0,0
5807000,0,1,0
5808000,0,0,1
5809000,0,1,0
5810000,0,0,0
5811000,1,0,0
5812000,1,1,0
5813000,0,0,0
5814000,0,0,0
5815000,0,1,0
5816000,1,1,1
5817000,1,0,0
5818000,0,0,0
5819000,1,0,0
5820000,0,0,0
5821000,0,0,0
5822000,0,0,0
5823000,0,0,0
5824000,3,0,0
5825000,0,0,0
5826000,0,0,0
5827000,1,1,0
5828000,0,0,1
5829000,0,0,0
5830000,0,0,0
5831000,1,3,0
5832000,0,0,0
5833000,0,0,0
5834000,0,0,0
5835000,0,0,0
5836000,0,0,1
5837000,0,1,0
5838000,-1,0,0
5839000,0,0,0
5840000,0,1,0
5841000,0,0,0
5842000,0,1,0
5843000,0,0,0
5844000,1,1,1
5845000,0,0,1
5846000,1,0,1
5847000,0,1,0
5848000,0,1,1
5849000,0,1,0
5850000,0,1,1
5851000,1,0,0
5852000,0,0,0
5853000,0,1,0
5854000,0,0,0
5855000,0,0,0
5856000,1,0,0
5857000,0,0,0
5858000,0,1,0
5859000,0,0,1
5860000,0,1,0
5861000,0,0,0
5862000,0,0,0
5863000,0,1,1
5864000,0,1,0
5865000,0,0,1
5866000,0,0,0
5867000,1,1,1
5868000,1,1,0
5869000,0,0,1
5870000,0,0,0
5871000,0,3,1
5872000,1,0,0
5873000,0,0,0
5874000,1,1,0
5875000,0,0,0
5876000,0,0,0
5877000,0,1,0
5878000,0,0,1
5879000,1,0,0
5880000,0,0,0
5881000,-1,1,0
5882000,0,1,0
5883000,0,3,0
5884000,0,0,0
5885000,0,0,0
5886000,0,0,0
5887000,0,0,0
5888000,0,1,0
5889000,0,1,3
5890000,0,0,0
5891000,0,0,0
5892000,0,3,0
5893000,0,0,0
5894000,1,0,0
5895000,0,0,1
5896000,0,1,1
5897000,0,0,0
5898000,0,0,1
5899000,0,0,0
5900000,0,0,1
5901000,0,0,1
5902000,0,0,1
5903000,0,0,1
5904000,0,0,3
5905000,0,0,0
5906000,0,0,0
5907000,0,0,0
5908000,0,1,0
5909000,0,0,0
5910000,0,0,0
5911000,0,1,0
5912000,0,1,0
5913000,-1,0,0
5914000,0,1,0
5915000,0,0,0
5916000,0,0,1
5917000,0,0,0
5918000,0,1,0
5919000,0,0,3
5920000,0,1,0
5921000,0,1,0
5922000,0,-1,0
5923000,0,1,0
5924000,0,1,0
5925000,0,1,0
5926000,0,0,0
5927000,0,1,0
5928000,0,1,0
5929000,0,0,1
5930000,0,0,0
5931000,0,0,0
5932000,1,0,1
5933000,0,0,0
5934000,0,1,1
5935000,0,0,0
5936000,0,0,0
5937000,0,1,0
5938000,-1,0,0
5939000,0,0,0
5940000,0,0,0
5941000,0,0,0
5942000,0,0,0
5943000,0,1,0
5944000,0,1,0
5945000,0,0,1
5946000,0,0,0
5947000,0,0,1
5948000,0,0,0
5949000,0,1,1
5950000,0,0,0
5951000,-1,0,0
5952000,0,1,0
5953000,0,0,0
5954000,1,0,-1
5955000,0,-1,0
5956000,-1,0,0
5957000,0,0,0
5958000,0,1,0
5959000,0,-1,1
5960000,0,0,0
5961000,0,0,0
5962000,0,0,1
5963000,0,0,0
5964000,1,1,0
5965000,0,0,0
5966000,0,0,0
5967000,1,1,0
5968000,0,0,0
5969000,0,1,0
5970000,0,0,0
5971000,0,0,1
5972000,0,0,0
5973000,0,0,0
5974000,0,0,0
5975000,0,0,0
5976000,0,0,1
5977000,0,0,0
5978000,0,1,1
5979000,0,3,0
5980000,0,1,0
5981000,1,1,0
5982000,0,0,0
5983000,0,1,0
5984000,0,1,0
5985000,0,0,1
5986000,0,1,0
5987000,1,0,0
5988000,0,1,0
5989000,0,1,1
5990000,0,0,0
5991000,0,0,0
5992000,0,1,0
5993000,0,0,0
5994000,0,1,0
5995000,0,1,0
5996000,0,1,0
5997000,0,0,0
5998000,0,0,0
5999000,0,0,0
6000000,1,0,0
6001000,0,0,1
6002000,0,1,0
6003000,0,0,1
6004000,0,1,1
6005000,0,0,0
6006000,1,0,0
6007000,0,0,1
6008000,0,0,0
6009000,0,3,1
6010000,0,1,1
6011000,0,0,0
6012000,0,0,1
6013000,0,1,1
6014000,0,1,0
6015000,0,1,1
6016000,1,0,0
6017000,-1,0,1
6018000,0,0,0
6019000,0,0,-1
6020000,0,1,1
6021000,0,0,1
6022000,0,1,0
6023000,0,0,1
6024000,0,0,0
6025000,0,0,0
6026000,0,0,0
6027000,0,0,0
6028000,-1,0,0
6029000,0,0,1
6030000,0,0,0
6031000,1,1,0
6032000,0,1,1
6033000,0,0,0
6034000,0,0,0
6035000,0,0,-1
6036000,0,1,0
6037000,0,1,0
6038000,0,3,1
6039000,0,0,1
6040000,0,0,0
6041000,0,0,1
6042000,0,0,0
6043000,0,0,0
6044000,0,0,0
6045000,0,0,1
6046000,0,0,0
6047000,0,1,0
6048000,1,0,1
6049000,0,0,0
6050000,0,1,1
6051000,0,0,1
6052000,0,0,1
6053000,0,0,1
6054000,0,1,3
6055000,0,1,0
6056000,1,1,0
6057000,1,0,0
6058000,0,0,1
6059000,0,0,0
6060000,0,0,0
6061000,0,1,0
6062000,0,0,1
6063000,0,0,0
6064000,0,0,1
6065000,0,0,1
6066000,0,1,0
6067000,1,0,0
6068000,0,1,1
6069000,0,0,0
6070000,0,1,0
6071000,0,0,0
6072000,0,0,3
6073000,0,0,0
6074000,-1,0,0
6075000,0,0,0
6076000,0,0,0
6077000,0,1,0
6078000,0,0,1
6079000,0,0,0
6080000,0,1,0
6081000,0,-1,1
6082000,0,1,0
6083000,0,0,3
6084000,0,0,0
6085000,0,0,0
6086000,0,1,0
6087000,0,-1,0
6088000,0,0,0
6089000,0,0,1
6090000,0,1,0
6091000,0,-1,0
6092000,1,0,3
6093000,0,0,0
6094000,0,0,0
6095000,0,1,0
6096000,0,1,0
6097000,1,0,0
6098000,0,0,0
6099000,1,0,0
6100000,0,0,0
6101000,0,1,0
6102000,0,0,0
6103000,0,0,0
6104000,0,0,0
6105000,-1,0,0
6106000,1,0,1
6107000,0,0,0
6108000,0,1,1
6109000,0,0,1
6110000,0,0,0
6111000,0,1,3
6112000,0,1,1
6113000,0,0,1
6114000,0,0,1
6115000,0,1,1
6116000,0,0,0
6117000,-1,0,-1
6118000,0,0,0
6119000,0,0,0
6120000,0,0,0
6121000,0,1,1
6122000,0,0,0
6123000,1,1,0
6124000,0,0,1
6125000,0,1,0
6126000,0,1,0
6127000,0,1,0
6128000,0,0,0
6129000,0,1,0
6130000,0,-1,0
6131000,0,0,0
6132000,0,1,0
6133000,0,0,0
6134000,0,0,0
6135000,0,1,0
6136000,0,0,0
6137000,0,0,0
6138000,1,1,0
6139000,1,0,0
6140000,0,1,0
6141000,0,0,0
6142000,0,0,0
6143000,1,0,0
6144000,0,0,1
6145000,0,1,0
6146000,0,0,0
6147000,0,0,0
6148000,-1,0,1
6149000,0,0,1
6150000,0,1,-1
6151000,0,0,1
6152000,0,1,1
6153000,0,0,0
6154000,0,0,1
6155000,0,1,0
6156000,0,0,0
6157000,1,0,1
6158000,0,0,0
6159000,1,1,0
6160000,0,0,0
6161000,0,1,1
6162000,0,0,0
6163000,0,0,0
6164000,0,0,0
6165000,0,0,0
6166000,1,0,0
6167000,0,0,0
6168000,0,-1,0
6169000,0,-1,1
6170000,0,1,0
6171000,0,0,0
6172000,1,1,1
6173000,0,1,0
6174000,0,0,0
6175000,0,1,0
6176000,0,1,0
6177000,0,0,0
6178000,0,0,1
6179000,0,0,0
6180000,0,0,1
6181000,0,0,0
6182000,0,0,0
6183000,0,0,1
6184000,1,0,0
6185000,0,0,0
6186000,0,0,1
6187000,0,0,0
6188000,0,1,0
6189000,0,0,0
6190000,0,0,0
6191000,0,0,0
6192000,0,0,0
6193000,1,0,0
6194000,0,1,0
6195000,0,1,1
6196000,0,0,0
6197000,0,0,0
6198000,0,0,0
6199000,0,0,1
6200000,0,0,0
6201000,0,1,1
6202000,0,1,1
6203000,0,0,0
6204000,1,0,0
6205000,0,0,1
6206000,0,1,0
6207000,0,0,0
6208000,0,1,1
6209000,1,0,0
6210000,0,0,0
6211000,0,0,0
6212000,0,0,1
6213000,0,-1,0
6214000,0,0,1
6215000,0,0,1
6216000,0,1,0
6217000,0,0,0
6218000,0,1,0
6219000,0,0,0
6220000,0,0,0
6221000,0,1,1
6222000,0,1,0
6223000,0,0,0
6224000,0,0,0
6225000,0,0,0
6226000,0,0,0
6227000,0,0,0
6228000,1,0,0
6229000,0,0,0
6230000,0,1,0
6231000,0,1,0
6232000,0,0,0
6233000,0,0,1
6234000,0,3,0
6235000,0,0,0
6236000,0,0,0
6237000,0,0,0
6238000,0,1,0
6239000,0,0,0
6240000,-1,0,0
6241000,0,0,0
6242000,0,0,1
6243000,0,0,1
6244000,0,0,0
6245000,0,0,0
6246000,0,0,0
6247000,0,0,1
6248000,1,1,1
6249000,-1,0,1
6250000,0,0,0
6251000,0,0,0
6252000,0,0,1
6253000,0,0,0
6254000,0,1,0
6255000,-1,0,0
6256000,0,1,3
6257000,0,1,0
6258000,0,0,0
6259000,1,0,0
6260000,0,0,0
6261000,0,1,1
6262000,-1,0,1
6263000,0,0,0
6264000,0,1,0
6265000,0,0,0
6266000,0,0,0
6267000,0,0,0
6268000,0,0,0
6269000,0,1,0
6270000,0,0,0
6271000,0,0,1
6272000,0,0,0
6273000,0,0,0
6274000,0,1,0
6275000,0,0,0
6276000,0,1,0
6277000,0,1,1
6278000,0,1,1
6279000,1,0,0
6280000,0,1,1
6281000,0,1,0
6282000,0,1,0
6283000,-1,0,1
6284000,0,0,0
6285000,0,1,0
6286000,0,1,0
6287000,0,1,1
6288000,0,0,0
6289000,1,0,0
6290000,0,0,0
6291000,1,0,1
6292000,0,0,0
6293000,0,1,0
6294000,0,1,0
6295000,0,1,-1
6296000,0,1,0
6297000,0,1,0
6298000,1,0,0
6299000,0,0,1
6300000,0,0,3
6301000,0,0,0
6302000,1,0,0
6303000,-1,1,1
6304000,0,0,1
6305000,0,0,0
6306000,3,1,1
6307000,0,-1,1
6308000,0,0,0
6309000,0,0,1
6310000,0,0,1
6311000,0,1,0
6312000,0,-1,1
6313000,0,0,1
6314000,0,0,0
6315000,0,0,0
6316000,-1,0,0
6317000,1,0,0
6318000,0,1,1
6319000,0,1,0
6320000,0,0,0
6321000,0,0,0
6322000,0,0,1
6323000,0,0,0
6324000,0,0,1
6325000,0,-1,1
6326000,0,0,0
6327000,0,0,1
6328000,0,1,0
6329000,1,0,0
6330000,0,0,0
6331000,0,0,0
6332000,1,1,0
6333000,0,0,0
6334000,0,0,1
6335000,0,0,1
6336000,0,1,0
6337000,0,0,0
6338000,0,0,0
6339000,0,1,1
6340000,0,1,1
6341000,0,0,1
6342000,0,1,0
6343000,-1,-1,1
6344000,0,1,1
6345000,0,0,0
6346000,0,1,1
6347000,0,0,0
6348000,0,0,1
6349000,0,0,1
6350000,0,0,0
6351000,0,0,1
6352000,0,0,0
6353000,1,0,0
6354000,0,0,0
6355000,0,0,0
6356000,0,0,1
6357000,0,0,3
6358000,0,0,0
6359000,0,1,0
6360000,0,1,1
6361000,0,1,0
6362000,0,0,0
6363000,0,1,1
6364000,0,0,1
6365000,0,0,0
6366000,0,0,0
6367000,0,0,1
6368000,1,1,0
6369000,3,0,0
6370000,0,0,1
6371000,0,1,0
6372000,1,0,1
6373000,1,0,1
6374000,0,0,0
6375000,0,0,3
6376000,0,0,0
6377000,0,1,0
6378000,0,1,0
6379000,-1,1,0
6380000,0,0,1
6381000,0,1,1
6382000,0,0,0
6383000,0,0,0
6384000,0,0,0
6385000,-1,-1,0
6386000,0,0,0
6387000,0,0,1
6388000,0,0,0
6389000,0,0,0
6390000,1,0,0
6391000,0,0,1
6392000,0,-1,0
6393000,0,0,0
6394000,1,0,0
6395000,1,1,1
6396000,0,0,0
6397000,0,0,0
6398000,0,1,0
6399000,0,1,0
6400000,0,0,0
6401000,0,0,0
6402000,1,0,0
6403000,0,0,1
6404000,0,0,0
6405000,-1,0,0
6406000,0,1,1
6407000,0,0,0
6408000,0,0,0
6409000,0,0,0
6410000,0,0,0
6411000,0,1,1
6412000,0,0,0
6413000,0,0,3
6414000,0,0,0
6415000,0,1,0
6416000,0,0,0
6417000,1,0,1
6418000,0,0,0
6419000,0,1,0
6420000,0,0,0
6421000,0,0,0
6422000,0,1,0
6423000,-1,0,0
6424000,0,0,0
6425000,0,0,0
6426000,0,0,1
6427000,0,0,0
6428000,0,1,0
6429000,0,0,0
6430000,0,0,0
6431000,0,0,0
6432000,0,0,1
6433000,0,0,0
6434000,0,0,0
6435000,0,0,0
6436000,0,1,0
6437000,0,0,0
6438000,0,0,1
6439000,0,0,0
6440000,0,0,-1
6441000,0,0,1
6442000,0,0,0
6443000,0,0,0
6444000,0,0,0
6445000,1,0,0
6446000,0,0,0
6447000,0,1,0
6448000,0,0,1
6449000,0,0,0
6450000,0,1,1
6451000,0,0,0
6452000,0,0,0
6453000,0,0,0
6454000,0,0,0
6455000,1,0,0
6456000,0,0,1
6457000,1,0,0
6458000,0,0,0
6459000,0,1,0
6460000,0,0,0
6461000,0,0,1
6462000,0,0,0
6463000,0,0,1
6464000,0,0,1
6465000,0,0,0
6466000,0,0,0
6467000,0,0,0
6468000,0,0,0
6469000,0,0,1
6470000,-1,1,0
6471000,0,0,0
6472000,0,0,1
6473000,0,0,0
6474000,0,0,3
6475000,0,0,0
6476000,0,0,1
6477000,0,0,0
6478000,1,0,0
6479000,0,1,0
6480000,0,1,1
6481000,0,1,0
6482000,0,-1,0
6483000,0,0,0
6484000,0,0,0
6485000,0,0,0
6486000,0,0,1
6487000,1,0,1
6488000,0,0,1
6489000,0,1,0
6490000,0,1,0
6491000,0,1,0
6492000,0,1,0
6493000,0,0,0
6494000,0,1,0
6495000,0,1,0
6496000,-1,0,1
6497000,0,-1,0
6498000,0,1,0
6499000,0,1,0
6500000,0,0,1
6501000,0,0,0
6502000,0,0,0
6503000,0,0,0
6504000,0,0,1
6505000,0,0,0
6506000,0,1,0
6507000,0,0,0
6508000,0,0,0
6509000,0,1,3
6510000,0,0,0
6511000,1,0,0
6512000,0,0,0
6513000,0,0,1
6514000,0,0,0
6515000,0,0,-1
6516000,0,0,0
6517000,0,1,0
6518000,0,1,0
6519000,0,1,1
6520000,0,0,0
6521000,0,1,1
6522000,0,0,0
6523000,0,0,1
6524000,0,0,0
6525000,0,0,0
6526000,0,0,0
6527000,-1,1,0
6528000,0,0,0
6529000,0,0,1
6530000,1,0,0
6531000,0,0,0
6532000,1,1,0
6533000,0,0,0
6534000,0,0,0
6535000,0,0,0
6536000,0,0,1
6537000,0,0,1
6538000,0,0,1
6539000,0,0,0
6540000,0,0,0
6541000,1,0,0
6542000,0,0,0
6543000,0,0,0
6544000,0,1,0
6545000,0,1,0
6546000,-1,0,0
6547000,0,1,1
6548000,0,0,0
6549000,0,0,0
6550000,0,0,0
6551000,0,1,1
6552000,0,1,1
6553000,0,0,1
6554000,0,0,0
6555000,0,1,0
6556000,0,0,0
6557000,0,1,0
6558000,0,1,0
6559000,0,1,0
6560000,-1,0,0
6561000,0,0,0
6562000,0,0,0
6563000,0,0,0
6564000,0,0,1
6565000,0,0,0
6566000,0,0,0
6567000,0,1,0
6568000,1,1,0
6569000,0,0,0
6570000,0,0,0
6571000,0,1,1
6572000,0,0,1
6573000,0,0,0
6574000,-1,0,0
6575000,0,1,1
6576000,1,-1,0
6577000,0,1,3
6578000,0,0,1
6579000,0,1,0
6580000,1,0,0
6581000,0,0,0
6582000,0,0,1
6583000,0,1,0
6584000,0,1,1
6585000,0,0,0
6586000,1,0,0
6587000,1,0,1
6588000,0,1,0
6589000,0,0,0
6590000,0,0,1
6591000,0,0,0
6592000,0,0,1
6593000,0,1,0
6594000,0,0,1
6595000,0,0,0
6596000,0,0,0
6597000,-1,1,0
6598000,0,0,0
6599000,0,0,1
6600000,0,0,0
6601000,0,0,0
6602000,0,1,1
6603000,0,0,0
6604000,0,0,1
6605000,0,1,0
6606000,0,0,0
6607000,0,0,0
6608000,0,0,0
6609000,1,0,0
6610000,0,0,1
6611000,0,0,1
6612000,0,1,0
6613000,0,1,0
6614000,0,3,0
6615000,0,0,1
6616000,0,0,1
6617000,0,1,1
6618000,0,1,0
6619000,1,0,0
6620000,0,1,0
6621000,0,1,0
6622000,0,0,0
6623000,0,0,1
6624000,0,0,0
6625000,0,0,1
6626000,0,0,0
6627000,0,1,0
6628000,0,1,0
6629000,0,-1,0
6630000,0,1,0
6631000,0,0,0
6632000,-1,0,1
6633000,0,0,0
6634000,1,1,0
6635000,0,0,0
6636000,0,0,0
6637000,0,-1,0
6638000,0,1,1
6639000,0,1,0
6640000,0,0,0
6641000,0,1,1
6642000,-1,1,0
6643000,1,0,0
6644000,0,0,0
6645000,0,1,0
6646000,0,1,0
6647000,0,0,0
6648000,0,0,0
6649000,0,0,0
6650000,0,0,0
6651000,0,3,1
6652000,0,0,0
6653000,0,0,0
6654000,0,1,0
6655000,0,0,1
6656000,0,0,0
6657000,0,0,1
6658000,0,1,0
6659000,0,1,0
6660000,0,0,1
6661000,0,1,0
6662000,-1,-1,1
6663000,0,0,0
6664000,0,1,0
6665000,0,0,0
6666000,0,0,0
6667000,0,0,1
6668000,1,1,0
6669000,1,0,0
6670000,-1,0,0
6671000,0,0,1
6672000,0,1,0
6673000,0,0,0
6674000,0,0,0
6675000,0,1,0
6676000,0,0,1
6677000,0,0,0
6678000,0,0,0
6679000,1,0,1
6680000,0,0,0
6681000,0,1,0
6682000,0,0,1
6683000,0,0,0
6684000,0,0,0
6685000,0,0,0
6686000,0,1,1
6687000,0,0,1
6688000,0,0,1
6689000,0,0,0
6690000,0,0,0
6691000,0,0,1
6692000,0,0,1
6693000,0,0,0
6694000,-1,0,0
6695000,0,0,0
6696000,0,0,0
6697000,0,0,1
6698000,0,1,0
6699000,0,0,0
6700000,0,0,0
6701000,0,0,1
6702000,0,1,1
6703000,0,0,0
6704000,0,0,0
6705000,1,1,0
6706000,0,0,0
6707000,0,0,0
6708000,0,0,0
6709000,0,0,0
6710000,0,0,0
6711000,0,0,1
6712000,1,0,0
6713000,0,0,1
6714000,0,0,0
6715000,0,0,0
6716000,0,-1,0
6717000,0,0,0
6718000,-1,0,1
6719000,0,0,1
6720000,0,1,1
6721000,0,3,0
6722000,0,0,0
6723000,-1,0,0
6724000,-1,0,0
6725000,0,1,0
6726000,0,0,0
6727000,0,0,0
6728000,0,1,0
6729000,0,1,1
6730000,1,0,0
6731000,0,0,0
6732000,0,0,0
6733000,0,0,1
6734000,0,0,3
6735000,-1,0,1
6736000,0,0,1
6737000,0,0,0
6738000,0,0,1
6739000,0,0,0
6740000,0,0,1
